TWEET,Geo,latitude,logitude,id,created_at,retweet_count,coordinates
"The lone ranger. 
#21 #21daylockdown #corona #road #emptyroad #abandoned #shop #closed #experimentalphotography #sonyalpha #sony #telephoto #photoblogger #jassisays #spring #friday #viewfrommybalcony #instapic… https://t.co/F0PN6gYMbY","{'coordinates': [28.47033, 77.01886], 'type': 'Point'}",28.47033,77.01886,1.24354E+18,Fri Mar 27 14:16:14 +0000 2020,0,"{'coordinates': [77.01886, 28.47033], 'type': 'Point'}"
"94669: Stationary Vehicle on Ramp from Umlaas Road (R103) Westbound at Ramp from Umlaas Road. Left lane closed. Drive Carefully. 
https://t.co/F2AoJLOyQB https://t.co/7UnCzSvDVg","{'coordinates': [-29.71710355, 30.49622508], 'type': 'Point'}",-29.71710355,30.49622508,1.24353E+18,Fri Mar 27 13:14:49 +0000 2020,0,"{'coordinates': [30.49622508, -29.71710355], 'type': 'Point'}"
225818: Stationary Vehicle on N3 Southbound after Ramp from London Road. Left lane closed. Drive Carefully https://t.co/KXCCxUdqC1,"{'coordinates': [-26.1133585, 28.13171313], 'type': 'Point'}",-26.1133585,28.13171313,1.24352E+18,Fri Mar 27 12:48:21 +0000 2020,0,"{'coordinates': [28.13171313, -26.1133585], 'type': 'Point'}"
"'a house. now a home. a garage. now a studio. a meadow view. a muse.'

Happy Anniversary! Two years ago
I closed on this house, now a home, a place where I live &amp; work. A long road to get to here/now. And the… https://t.co/PqlFvX28vU","{'coordinates': [41.830694, -73.07954763], 'type': 'Point'}",41.830694,-73.07954763,1.24351E+18,Fri Mar 27 12:02:57 +0000 2020,0,"{'coordinates': [-73.07954763, 41.830694], 'type': 'Point'}"
One year ago today my left hand caught fire in a freak accident while restoring my Old Town canoe. 2nd and 3rd degree burns. It has healed well with a little scar tissue still on the thumb and slight nerve damage on… https://t.co/h0pc7Z5KvC,"{'coordinates': [39.57140668, -104.72534258], 'type': 'Point'}",39.57140668,-104.7253426,1.2579E+18,Wed May 06 04:56:26 +0000 2020,0,"{'coordinates': [-104.72534258, 39.57140668], 'type': 'Point'}"
"ACCIDENT - HIT AND RUN - COLD at SE 82ND AVE / SE ASH ST, PORT [Portland Police #PP20000147494] 19:34 #pdx911","{'coordinates': [45.521105, -122.579063], 'type': 'Point'}",45.521105,-122.579063,1.25788E+18,Wed May 06 03:50:02 +0000 2020,0,"{'coordinates': [-122.579063, 45.521105], 'type': 'Point'}"
"ACCIDENT - NON INJURY at SE 88TH AVE / SE POWELL BLVD, PORT [Portland Police #PP20000147483] 19:24 #pdx911","{'coordinates': [45.497399, -122.572328], 'type': 'Point'}",45.497399,-122.572328,1.25786E+18,Wed May 06 02:34:02 +0000 2020,0,"{'coordinates': [-122.572328, 45.497399], 'type': 'Point'}"
Cleared: Motor Vehicle Accident - GREENWICH #I95 South 0.41 miles before Exit 3 (ARCH ST #1) at 5/5/2020 10:02:03 PM,"{'coordinates': [41.022652, -73.617157], 'type': 'Point'}",41.022652,-73.617157,1.25785E+18,Wed May 06 02:03:33 +0000 2020,0,"{'coordinates': [-73.617157, 41.022652], 'type': 'Point'}"
Cleared: Motor Vehicle Accident - GREENWICH #I95 South 0.41 miles before Exit 3 (ARCH ST #1) at 5/5/2020 10:02:03 PM,"{'coordinates': [41.022652, -73.617157], 'type': 'Point'}",41.022652,-73.617157,1.25785E+18,Wed May 06 02:03:33 +0000 2020,0,"{'coordinates': [-73.617157, 41.022652], 'type': 'Point'}"
"Vehicle Accident (trapped) [Scarborough]
Midland Avenue @ Finch Avenue East
Dispatched: 05/05/20 @ 21:40 EDT
[Stn: 242] DistChief-24 Pumper-242 Rescue-243 Squad-232
General Area:","{'coordinates': [43.8037432, -79.2862894], 'type': 'Point'}",43.8037432,-79.2862894,1.25785E+18,Wed May 06 01:46:03 +0000 2020,0,"{'coordinates': [-79.2862894, 43.8037432], 'type': 'Point'}"
"Vehicle Accident (trapped) [Scarborough]
Midland Avenue @ Finch Avenue East
Dispatched: 05/05/20 @ 21:40 EDT
[Stn: 242] DistChief-24 Pumper-242 Rescue-243 Squad-232
General Area:","{'coordinates': [43.8037432, -79.2862894], 'type': 'Point'}",43.8037432,-79.2862894,1.25785E+18,Wed May 06 01:46:03 +0000 2020,0,"{'coordinates': [-79.2862894, 43.8037432], 'type': 'Point'}"
Motor Vehicle Accident - GREENWICH #I95 South 0.41 miles before Exit 3 (ARCH ST #1) at 5/5/2020 9:23:48 PM #cttraffic,"{'coordinates': [41.022652, -73.617157], 'type': 'Point'}",41.022652,-73.617157,1.25784E+18,Wed May 06 01:27:00 +0000 2020,0,"{'coordinates': [-73.617157, 41.022652], 'type': 'Point'}"
Motor Vehicle Accident - GREENWICH #I95 South 0.41 miles before Exit 3 (ARCH ST #1) at 5/5/2020 9:23:48 PM #cttraffic,"{'coordinates': [41.022652, -73.617157], 'type': 'Point'}",41.022652,-73.617157,1.25784E+18,Wed May 06 01:27:00 +0000 2020,0,"{'coordinates': [-73.617157, 41.022652], 'type': 'Point'}"
"ACCIDENT - INJURY at SB I205 FWY AT / EXIT 23B &amp; NE KILLINGSWORTH ST, PORT [Portland Police #PP20000147276] 16:37 #pdx911","{'coordinates': [45.563324, -122.560249], 'type': 'Point'}",45.563324,-122.560249,1.25784E+18,Wed May 06 01:10:02 +0000 2020,0,"{'coordinates': [-122.560249, 45.563324], 'type': 'Point'}"
"ACCIDENT - NON INJURY at EB I84 FWY AT / NE 82ND AVE, PORT [Portland Police #PP20000147296] 17:00 #pdx911","{'coordinates': [45.533349, -122.579082], 'type': 'Point'}",45.533349,-122.579082,1.25784E+18,Wed May 06 00:54:02 +0000 2020,0,"{'coordinates': [-122.579082, 45.533349], 'type': 'Point'}"
"Today was one of the scariest days ever for our family.  Our two babies, Richard and Jonathan were in a pretty bad car accident earlier this morning, but they are ok.  Jeannie and I took them both to the emergency… https://t.co/JsSc1HejdJ","{'coordinates': [33.47889, -112.04043], 'type': 'Point'}",33.47889,-112.04043,1.25783E+18,Wed May 06 00:34:08 +0000 2020,0,"{'coordinates': [-112.04043, 33.47889], 'type': 'Point'}"
"Anybody can have an off day! But I never have an off game! #CallMeAfterYourAccident #iCanHelp #CallMeNow.
.
LAZ🥇
📲786-975-3467
Car accident / Slip &amp; Fall / Motorcycle accident.
.
#littlehavanamiami #miamibeach… https://t.co/4RNFABLta1","{'coordinates': [25.74924, -80.26295], 'type': 'Point'}",25.74924,-80.26295,1.25782E+18,Tue May 05 23:47:12 +0000 2020,0,"{'coordinates': [-80.26295, 25.74924], 'type': 'Point'}"
"ACCIDENT - HIT AND RUN - COLD at 12400 BLOCK SE MARKET ST, PORT [Portland Police #PP20000147215] 15:52 #pdx911","{'coordinates': [45.511527, -122.535425], 'type': 'Point'}",45.511527,-122.535425,1.25782E+18,Tue May 05 23:40:02 +0000 2020,0,"{'coordinates': [-122.535425, 45.511527], 'type': 'Point'}"
"ACCIDENT - UNKNOWN INJURY at SE 122ND AVE / SE POWELL BLVD, PORT [Portland Police #PP20000147218] 15:54 #pdx911","{'coordinates': [45.497075, -122.537662], 'type': 'Point'}",45.497075,-122.537662,1.25781E+18,Tue May 05 23:26:02 +0000 2020,0,"{'coordinates': [-122.537662, 45.497075], 'type': 'Point'}"
"ACCIDENT - UNKNOWN INJURY at 100 N WEIDLER ST, PORT [Portland Police #PP20000147099] 14:36 #pdx911","{'coordinates': [45.534598, -122.667433], 'type': 'Point'}",45.534598,-122.667433,1.25781E+18,Tue May 05 23:24:02 +0000 2020,0,"{'coordinates': [-122.667433, 45.534598], 'type': 'Point'}"
"ACCIDENT - INJURY at NE 9TH AVE / NE HALSEY ST, PORT [Portland Police #PP20000147131] 15:00 #pdx911","{'coordinates': [45.533625, -122.65659], 'type': 'Point'}",45.533625,-122.65659,1.25781E+18,Tue May 05 23:18:02 +0000 2020,0,"{'coordinates': [-122.65659, 45.533625], 'type': 'Point'}"
"ACCIDENT - INJURY at 3500 SE 122ND AVE, PORT [Portland Police #PP20000147134] 15:01 #pdx911","{'coordinates': [45.496209, -122.538852], 'type': 'Point'}",45.496209,-122.538852,1.25781E+18,Tue May 05 23:08:02 +0000 2020,0,"{'coordinates': [-122.538852, 45.496209], 'type': 'Point'}"
#MurderSheWrote #TheHorrorTheHorror - an “accident” or so I’m told - I’ll leave that for the courts to decide... ( yes I have a #darksenseofhumor &amp; couldn’t resist making this post haha ;P ) #carnage… https://t.co/zL2Da3uzC4,"{'coordinates': [46.2828, -96.0732], 'type': 'Point'}",46.2828,-96.0732,1.25781E+18,Tue May 05 22:59:42 +0000 2020,0,"{'coordinates': [-96.0732, 46.2828], 'type': 'Point'}"
"ACCIDENT - INJURY at N LEAVITT AVE / N IVANHOE ST, PORT [Portland Police #PP20000147180] 15:30 #pdx911","{'coordinates': [45.589239, -122.754261], 'type': 'Point'}",45.589239,-122.754261,1.25781E+18,Tue May 05 22:56:01 +0000 2020,0,"{'coordinates': [-122.754261, 45.589239], 'type': 'Point'}"
"ACCIDENT - INJURY at NW ST HELENS RD / NW 55TH AVE, PORT [Portland Police #PP20000147010] 13:32 #pdx911","{'coordinates': [45.561866, -122.743553], 'type': 'Point'}",45.561866,-122.743553,1.2578E+18,Tue May 05 22:22:02 +0000 2020,0,"{'coordinates': [-122.743553, 45.561866], 'type': 'Point'}"
"ACCIDENT - HIT AND RUN - COLD at 3600 SE BELMONT ST, PORT [Portland Police #PP20000147041] 14:31 #pdx911","{'coordinates': [45.516312, -122.62671], 'type': 'Point'}",45.516312,-122.62671,1.2578E+18,Tue May 05 22:20:02 +0000 2020,0,"{'coordinates': [-122.62671, 45.516312], 'type': 'Point'}"
"Wellington Rd  (C413), Rowville - Traffic Alert, A burst water main is causing congestion near… https://t.co/8gtb8N5HVj #victraffic","{'coordinates': [-37.92765003, 145.24062002], 'type': 'Point'}",-37.92765003,145.24062,1.25789E+18,Wed May 06 04:30:03 +0000 2020,1,"{'coordinates': [145.24062002, -37.92765003], 'type': 'Point'}"
Sinus congestion and heavy safety glasses make me a grumpy boy,"{'coordinates': [42.7038975, -71.4484101], 'type': 'Point'}",42.7038975,-71.4484101,1.25739E+18,Mon May 04 19:02:54 +0000 2020,0,"{'coordinates': [-71.4484101, 42.7038975], 'type': 'Point'}"
Thank you @ampersandetand for the pickle thing.. marvellous also #islandlife #heilancoo #congestion will post later from the stunning views up a wee hill not even 5 mins from the front door.. from Skye to St Kilda...… https://t.co/3X8lrXx4Bq,"{'coordinates': [57.47, -7.38], 'type': 'Point'}",57.47,-7.38,1.25733E+18,Mon May 04 15:24:35 +0000 2020,0,"{'coordinates': [-7.38, 57.47], 'type': 'Point'}"
"The plant terminacia brownii.  (wanjiru wa rurii)
 it is boiled and you drink the water to cure malaria, flu, chest congestion and headache. 

 It also lowers temperature in minutes and… https://t.co/aOPIQQMhkH","{'coordinates': [-1.4, 36.63333333], 'type': 'Point'}",-1.4,36.63333333,1.25695E+18,Sun May 03 14:00:09 +0000 2020,1,"{'coordinates': [36.63333333, -1.4], 'type': 'Point'}"
"At this point I can't even tell if my crazy congestion is allergies, a cold or a damned mixture of both. 🤧 So yah, this look is for my protection as much as yours! Now where was the toilet paper again?!?… https://t.co/98hXavmcf2","{'coordinates': [49.25, -122.95], 'type': 'Point'}",49.25,-122.95,1.25558E+18,Wed Apr 29 19:12:15 +0000 2020,0,"{'coordinates': [-122.95, 49.25], 'type': 'Point'}"
"Congestion, N3 to PMB at Marianhill toll plaza is now clear. Drive Carefully. https://t.co/F2AoJLOyQB","{'coordinates': [-29.82270987, 30.80401745], 'type': 'Point'}",-29.82270987,30.80401745,1.25554E+18,Wed Apr 29 16:57:49 +0000 2020,0,"{'coordinates': [30.80401745, -29.82270987], 'type': 'Point'}"
"Congestion, N3 to PMB at Marianhill toll plaza. Expect Delays. https://t.co/F2AoJLOyQB","{'coordinates': [-29.82270987, 30.80401745], 'type': 'Point'}",-29.82270987,30.80401745,1.25551E+18,Wed Apr 29 14:43:11 +0000 2020,0,"{'coordinates': [30.80401745, -29.82270987], 'type': 'Point'}"
"Fire (grass/rubbish) [Scarborough]
Kingston Road
b/w Tollgate Mews / Whitecap Boulevard
Dispatched: 27/04/20 @ 20:53 EDT
[Stn: 223] Pumper-223
General Area:","{'coordinates': [43.7324259, -79.2242984], 'type': 'Point'}",43.7324259,-79.2242984,1.25494E+18,Tue Apr 28 01:02:04 +0000 2020,0,"{'coordinates': [-79.2242984, 43.7324259], 'type': 'Point'}"
"Fire (grass/rubbish) [Scarborough]
Kingston Road
b/w Tollgate Mews / Whitecap Boulevard
Dispatched: 27/04/20 @ 20:53 EDT
[Stn: 223] Pumper-223
General Area:","{'coordinates': [43.7324259, -79.2242984], 'type': 'Point'}",43.7324259,-79.2242984,1.25494E+18,Tue Apr 28 01:02:03 +0000 2020,0,"{'coordinates': [-79.2242984, 43.7324259], 'type': 'Point'}"
"It’s been awhile since I posted something knotty. Enjoy! Made it to the mountains and went hiking with my daughters. Such a replenishing experience. May you find peace in your soul today! @ Tollgate, Oregon https://t.co/77UZIvdVTX","{'coordinates': [45.7806, -118.092], 'type': 'Point'}",45.7806,-118.092,1.25493E+18,Tue Apr 28 00:23:53 +0000 2020,0,"{'coordinates': [-118.092, 45.7806], 'type': 'Point'}"
"It’s been awhile since I posted something knotty. Enjoy! Made it to the mountains and went hiking with my daughters. Such a replenishing experience. May you find peace in your soul today! @ Tollgate, Oregon https://t.co/pPfxlRgmel","{'coordinates': [45.7806, -118.092], 'type': 'Point'}",45.7806,-118.092,1.25493E+18,Tue Apr 28 00:22:03 +0000 2020,0,"{'coordinates': [-118.092, 45.7806], 'type': 'Point'}"
"VEHICLE STOLEN - COLD at 10900 SE FRANKLIN ST, PORT [Portland Police #PP20000147473] 20:08 #pdx911","{'coordinates': [45.498311, -122.550674], 'type': 'Point'}",45.498311,-122.550674,1.25789E+18,Wed May 06 04:30:02 +0000 2020,0,"{'coordinates': [-122.550674, 45.498311], 'type': 'Point'}"
Tomorrow is our wedding day. We have test driven the vehicle for 12 Years. Time to sign the papers. ❤️ @ The Country House https://t.co/H7GIhWV5Mz,"{'coordinates': [38.61991887, -121.41604085], 'type': 'Point'}",38.61991887,-121.4160409,1.25788E+18,Wed May 06 03:47:42 +0000 2020,0,"{'coordinates': [-121.41604085, 38.61991887], 'type': 'Point'}"
"VFIRE - VEHICLE OR TRAILER FIRE at 15800 N SIMMONS RD, PORT [Portland Fire #RP20000036406] 19:21 #pdx911","{'coordinates': [45.638941, -122.765739], 'type': 'Point'}",45.638941,-122.765739,1.25787E+18,Wed May 06 03:18:02 +0000 2020,0,"{'coordinates': [-122.765739, 45.638941], 'type': 'Point'}"
Alert: MOTOR VEHICLE COLLISION @ 54 AV N/34 ST N Tac: B Sent: R18 E18 https://t.co/7O75ZneMna,"{'coordinates': [27.82107502, -82.67952989], 'type': 'Point'}",27.82107502,-82.67952989,1.25787E+18,Wed May 06 03:17:17 +0000 2020,0,"{'coordinates': [-82.67952989, 27.82107502], 'type': 'Point'}"
"Wanna fix your vehicle? Corona got the bank low? CarTalk can help. Apply today for our financing company and we can hook you up. Only $39 down with 0% intrest for 90, wait no 100 days!!! #houston #texas #workinghard… https://t.co/sYMOgS5oQd","{'coordinates': [29.70770965, -95.47118677], 'type': 'Point'}",29.70770965,-95.47118677,1.25787E+18,Wed May 06 03:11:38 +0000 2020,0,"{'coordinates': [-95.47118677, 29.70770965], 'type': 'Point'}"
"Vehicle Branding in Abu Dhabi we having newly join roland versa printing machine, which printing quality is extremely good, with that we are doing #vehiclebranding #carsticker #design #installation #Manufacturing… https://t.co/d6mLC08r2B","{'coordinates': [24.4667, 54.3667], 'type': 'Point'}",24.4667,54.3667,1.25787E+18,Wed May 06 03:07:19 +0000 2020,0,"{'coordinates': [54.3667, 24.4667], 'type': 'Point'}"
"VEHICLE STOLEN - COLD at 2900 NE MARINE DR, PORT [Portland Police #PP20000147462] 19:23 #pdx911","{'coordinates': [45.600703, -122.636469], 'type': 'Point'}",45.600703,-122.636469,1.25787E+18,Wed May 06 03:06:01 +0000 2020,0,"{'coordinates': [-122.636469, 45.600703], 'type': 'Point'}"
"Vehicle (personal Injury) [Scarborough]
Kennedy Road @ Ellesmere Road
Dispatched: 05/05/20 @ 22:55 EDT
[Stn: 245] Pumper-232
General Area:","{'coordinates': [43.7657615, -79.2809898], 'type': 'Point'}",43.7657615,-79.2809898,1.25787E+18,Wed May 06 03:02:03 +0000 2020,0,"{'coordinates': [-79.2809898, 43.7657615], 'type': 'Point'}"
"Vehicle (personal Injury) [Scarborough]
Kennedy Road @ Ellesmere Road
Dispatched: 05/05/20 @ 22:55 EDT
[Stn: 245] Pumper-232
General Area:","{'coordinates': [43.7657615, -79.2809898], 'type': 'Point'}",43.7657615,-79.2809898,1.25787E+18,Wed May 06 03:02:03 +0000 2020,0,"{'coordinates': [-79.2809898, 43.7657615], 'type': 'Point'}"
"VEHICLE STOLEN - COLD at 9000 SE DIVISION ST, PORT [Portland Police #PP20000147341] 18:22 #pdx911","{'coordinates': [45.504177, -122.570425], 'type': 'Point'}",45.504177,-122.570425,1.25786E+18,Wed May 06 02:34:02 +0000 2020,0,"{'coordinates': [-122.570425, 45.504177], 'type': 'Point'}"
"VEHICLE STOLEN - COLD at 5100 E BURNSIDE ST, PORT [Portland Police #PP20000147447] 19:02 #pdx911","{'coordinates': [45.522637, -122.610894], 'type': 'Point'}",45.522637,-122.610894,1.25786E+18,Wed May 06 02:26:02 +0000 2020,0,"{'coordinates': [-122.610894, 45.522637], 'type': 'Point'}"
"VFIRE - VEHICLE OR TRAILER FIRE at NE WYGANT ST / NE 100TH AVE[TO 101, PORT [Portland Fire #RP20000036366] 17:04 #pdx911","{'coordinates': [45.5572, -122.559797], 'type': 'Point'}",45.5572,-122.559797,1.25786E+18,Wed May 06 02:24:02 +0000 2020,0,"{'coordinates': [-122.559797, 45.5572], 'type': 'Point'}"
"VEHICLE STOLEN - COLD at 2000 NW JOHNSON ST, PORT [Portland Police #PP20000147411] 18:37 #pdx911","{'coordinates': [45.528413, -122.693468], 'type': 'Point'}",45.528413,-122.693468,1.25785E+18,Wed May 06 02:04:02 +0000 2020,0,"{'coordinates': [-122.693468, 45.528413], 'type': 'Point'}"
Cleared: Motor Vehicle Accident - GREENWICH #I95 South 0.41 miles before Exit 3 (ARCH ST #1) at 5/5/2020 10:02:03 PM,"{'coordinates': [41.022652, -73.617157], 'type': 'Point'}",41.022652,-73.617157,1.25785E+18,Wed May 06 02:03:33 +0000 2020,0,"{'coordinates': [-73.617157, 41.022652], 'type': 'Point'}"
Cleared: Motor Vehicle Accident - GREENWICH #I95 South 0.41 miles before Exit 3 (ARCH ST #1) at 5/5/2020 10:02:03 PM,"{'coordinates': [41.022652, -73.617157], 'type': 'Point'}",41.022652,-73.617157,1.25785E+18,Wed May 06 02:03:33 +0000 2020,0,"{'coordinates': [-73.617157, 41.022652], 'type': 'Point'}"
"VEHICLE STOLEN - COLD at 2100 NW 25TH AVE, PORT [Portland Police #PP20000147269] 16:53 #pdx911","{'coordinates': [45.537061, -122.70323], 'type': 'Point'}",45.537061,-122.70323,1.25785E+18,Wed May 06 01:52:02 +0000 2020,0,"{'coordinates': [-122.70323, 45.537061], 'type': 'Point'}"
"Vehicle Accident (trapped) [Scarborough]
Midland Avenue @ Finch Avenue East
Dispatched: 05/05/20 @ 21:40 EDT
[Stn: 242] DistChief-24 Pumper-242 Rescue-243 Squad-232
General Area:","{'coordinates': [43.8037432, -79.2862894], 'type': 'Point'}",43.8037432,-79.2862894,1.25785E+18,Wed May 06 01:46:03 +0000 2020,0,"{'coordinates': [-79.2862894, 43.8037432], 'type': 'Point'}"
"Vehicle Accident (trapped) [Scarborough]
Midland Avenue @ Finch Avenue East
Dispatched: 05/05/20 @ 21:40 EDT
[Stn: 242] DistChief-24 Pumper-242 Rescue-243 Squad-232
General Area:","{'coordinates': [43.8037432, -79.2862894], 'type': 'Point'}",43.8037432,-79.2862894,1.25785E+18,Wed May 06 01:46:03 +0000 2020,0,"{'coordinates': [-79.2862894, 43.8037432], 'type': 'Point'}"
"VEHICLE STOLEN - COLD at 6700 SE 52ND AVE, PORT [Portland Police #PP20000147314] 17:23 #pdx911","{'coordinates': [45.473956, -122.60974], 'type': 'Point'}",45.473956,-122.60974,1.25785E+18,Wed May 06 01:30:02 +0000 2020,0,"{'coordinates': [-122.60974, 45.473956], 'type': 'Point'}"
